filename,width,height,class,xmin,ymin,xmax,ymax
cartel_375_Z78IM-nsp.png,640,128,L,10,5,118,123
cartel_375_Z78IM-nsp.png,640,128,N,138,5,246,123
cartel_375_Z78IM-nsp.png,640,128,N,266,5,374,123
cartel_375_Z78IM-nsp.png,640,128,L,394,5,502,123
cartel_375_Z78IM-nsp.png,640,128,L,522,5,630,123
cartel_377_4H57E9LZ2L-c.png,1280,128,N,10,5,118,123
cartel_377_4H57E9LZ2L-c.png,1280,128,L,138,5,246,123
cartel_377_4H57E9LZ2L-c.png,1280,128,N,266,5,374,123
cartel_377_4H57E9LZ2L-c.png,1280,128,N,394,5,502,123
cartel_377_4H57E9LZ2L-c.png,1280,128,L,522,5,630,123
cartel_377_4H57E9LZ2L-c.png,1280,128,N,650,5,758,123
cartel_377_4H57E9LZ2L-c.png,1280,128,L,778,5,886,123
cartel_377_4H57E9LZ2L-c.png,1280,128,L,906,5,1014,123
cartel_377_4H57E9LZ2L-c.png,1280,128,N,1034,5,1142,123
cartel_377_4H57E9LZ2L-c.png,1280,128,L,1162,5,1270,123
cartel_378_UXJ-c.png,384,128,L,10,5,118,123
cartel_378_UXJ-c.png,384,128,L,138,5,246,123
cartel_378_UXJ-c.png,384,128,L,266,5,374,123
cartel_379_A9POPVJLA-c.png,1152,128,L,10,5,118,123
cartel_379_A9POPVJLA-c.png,1152,128,N,138,5,246,123
cartel_379_A9POPVJLA-c.png,1152,128,L,266,5,374,123
cartel_379_A9POPVJLA-c.png,1152,128,L,394,5,502,123
cartel_379_A9POPVJLA-c.png,1152,128,L,522,5,630,123
cartel_379_A9POPVJLA-c.png,1152,128,L,650,5,758,123
cartel_379_A9POPVJLA-c.png,1152,128,L,778,5,886,123
cartel_379_A9POPVJLA-c.png,1152,128,L,906,5,1014,123
cartel_379_A9POPVJLA-c.png,1152,128,L,1034,5,1142,123
cartel_379_A9POPVJLA-nsp.png,1152,128,L,10,5,118,123
cartel_379_A9POPVJLA-nsp.png,1152,128,N,138,5,246,123
cartel_379_A9POPVJLA-nsp.png,1152,128,L,266,5,374,123
cartel_379_A9POPVJLA-nsp.png,1152,128,L,394,5,502,123
cartel_379_A9POPVJLA-nsp.png,1152,128,L,522,5,630,123
cartel_379_A9POPVJLA-nsp.png,1152,128,L,650,5,758,123
cartel_379_A9POPVJLA-nsp.png,1152,128,L,778,5,886,123
cartel_379_A9POPVJLA-nsp.png,1152,128,L,906,5,1014,123
cartel_379_A9POPVJLA-nsp.png,1152,128,L,1034,5,1142,123
cartel_380_FB4-c.png,384,128,L,10,5,118,123
cartel_380_FB4-c.png,384,128,L,138,5,246,123
cartel_380_FB4-c.png,384,128,N,266,5,374,123
cartel_380_FB4-ng.png,384,128,L,10,5,118,123
cartel_380_FB4-ng.png,384,128,L,138,5,246,123
cartel_380_FB4-ng.png,384,128,N,266,5,374,123
cartel_380_FB4-nsp.png,384,128,L,10,5,118,123
cartel_380_FB4-nsp.png,384,128,L,138,5,246,123
cartel_380_FB4-nsp.png,384,128,N,266,5,374,123
cartel_381_M3UA-c.png,512,128,L,10,5,118,123
cartel_381_M3UA-c.png,512,128,N,138,5,246,123
cartel_381_M3UA-c.png,512,128,L,266,5,374,123
cartel_381_M3UA-c.png,512,128,L,394,5,502,123
cartel_381_M3UA-ng.png,512,128,L,10,5,118,123
cartel_381_M3UA-ng.png,512,128,N,138,5,246,123
cartel_381_M3UA-ng.png,512,128,L,266,5,374,123
cartel_381_M3UA-ng.png,512,128,L,394,5,502,123
cartel_382_8ITGOM-ng.png,768,128,N,10,5,118,123
cartel_382_8ITGOM-ng.png,768,128,L,138,5,246,123
cartel_382_8ITGOM-ng.png,768,128,L,266,5,374,123
cartel_382_8ITGOM-ng.png,768,128,L,394,5,502,123
cartel_382_8ITGOM-ng.png,768,128,L,522,5,630,123
cartel_382_8ITGOM-ng.png,768,128,L,650,5,758,123
cartel_382_8ITGOM-nsp.png,768,128,N,10,5,118,123
cartel_382_8ITGOM-nsp.png,768,128,L,138,5,246,123
cartel_382_8ITGOM-nsp.png,768,128,L,266,5,374,123
cartel_382_8ITGOM-nsp.png,768,128,L,394,5,502,123
cartel_382_8ITGOM-nsp.png,768,128,L,522,5,630,123
cartel_382_8ITGOM-nsp.png,768,128,L,650,5,758,123
cartel_383_LG-c.png,256,128,L,10,5,118,123
cartel_383_LG-c.png,256,128,L,138,5,246,123
cartel_383_LG-ng.png,256,128,L,10,5,118,123
cartel_383_LG-ng.png,256,128,L,138,5,246,123
cartel_383_LG-nsp.png,256,128,L,10,5,118,123
cartel_383_LG-nsp.png,256,128,L,138,5,246,123
cartel_384_SO-ng.png,256,128,L,10,5,118,123
cartel_384_SO-ng.png,256,128,L,138,5,246,123
cartel_384_SO-nsp.png,256,128,L,10,5,118,123
cartel_384_SO-nsp.png,256,128,L,138,5,246,123
cartel_385_HCNXMDKZH9-nsp.png,1280,128,L,10,5,118,123
cartel_385_HCNXMDKZH9-nsp.png,1280,128,L,138,5,246,123
cartel_385_HCNXMDKZH9-nsp.png,1280,128,L,266,5,374,123
cartel_385_HCNXMDKZH9-nsp.png,1280,128,L,394,5,502,123
cartel_385_HCNXMDKZH9-nsp.png,1280,128,L,522,5,630,123
cartel_385_HCNXMDKZH9-nsp.png,1280,128,L,650,5,758,123
cartel_385_HCNXMDKZH9-nsp.png,1280,128,L,778,5,886,123
cartel_385_HCNXMDKZH9-nsp.png,1280,128,L,906,5,1014,123
cartel_385_HCNXMDKZH9-nsp.png,1280,128,L,1034,5,1142,123
cartel_385_HCNXMDKZH9-nsp.png,1280,128,N,1162,5,1270,123
cartel_386_QGF-c.png,384,128,L,10,5,118,123
cartel_386_QGF-c.png,384,128,L,138,5,246,123
cartel_386_QGF-c.png,384,128,L,266,5,374,123
cartel_386_QGF-ng.png,384,128,L,10,5,118,123
cartel_386_QGF-ng.png,384,128,L,138,5,246,123
cartel_386_QGF-ng.png,384,128,L,266,5,374,123
cartel_387_6F5G-ng.png,512,128,N,10,5,118,123
cartel_387_6F5G-ng.png,512,128,L,138,5,246,123
cartel_387_6F5G-ng.png,512,128,N,266,5,374,123
cartel_387_6F5G-ng.png,512,128,L,394,5,502,123
cartel_387_6F5G-nsp.png,512,128,N,10,5,118,123
cartel_387_6F5G-nsp.png,512,128,L,138,5,246,123
cartel_387_6F5G-nsp.png,512,128,N,266,5,374,123
cartel_387_6F5G-nsp.png,512,128,L,394,5,502,123
cartel_388_G53-c.png,384,128,L,10,5,118,123
cartel_388_G53-c.png,384,128,N,138,5,246,123
cartel_388_G53-c.png,384,128,N,266,5,374,123
cartel_389_J4CIL-nsp.png,640,128,L,10,5,118,123
cartel_389_J4CIL-nsp.png,640,128,N,138,5,246,123
cartel_389_J4CIL-nsp.png,640,128,L,266,5,374,123
cartel_389_J4CIL-nsp.png,640,128,L,394,5,502,123
cartel_389_J4CIL-nsp.png,640,128,L,522,5,630,123
cartel_390_Q7-ng.png,256,128,L,10,5,118,123
cartel_390_Q7-ng.png,256,128,N,138,5,246,123
cartel_390_Q7-nsp.png,256,128,L,10,5,118,123
cartel_390_Q7-nsp.png,256,128,N,138,5,246,123
cartel_391_2UH-c.png,384,128,N,10,5,118,123
cartel_391_2UH-c.png,384,128,L,138,5,246,123
cartel_391_2UH-c.png,384,128,L,266,5,374,123
cartel_392_L8F-c.png,384,128,L,10,5,118,123
cartel_392_L8F-c.png,384,128,N,138,5,246,123
cartel_392_L8F-c.png,384,128,L,266,5,374,123
cartel_392_L8F-ng.png,384,128,L,10,5,118,123
cartel_392_L8F-ng.png,384,128,N,138,5,246,123
cartel_392_L8F-ng.png,384,128,L,266,5,374,123
cartel_393_6ZZ23F-c.png,768,128,N,10,5,118,123
cartel_393_6ZZ23F-c.png,768,128,L,138,5,246,123
cartel_393_6ZZ23F-c.png,768,128,L,266,5,374,123
cartel_393_6ZZ23F-c.png,768,128,N,394,5,502,123
cartel_393_6ZZ23F-c.png,768,128,N,522,5,630,123
cartel_393_6ZZ23F-c.png,768,128,L,650,5,758,123
cartel_394_HYAP-nsp.png,512,128,L,10,5,118,123
cartel_394_HYAP-nsp.png,512,128,L,138,5,246,123
cartel_394_HYAP-nsp.png,512,128,L,266,5,374,123
cartel_394_HYAP-nsp.png,512,128,L,394,5,502,123
cartel_395_VUNS-c.png,512,128,L,10,5,118,123
cartel_395_VUNS-c.png,512,128,L,138,5,246,123
cartel_395_VUNS-c.png,512,128,L,266,5,374,123
cartel_395_VUNS-c.png,512,128,L,394,5,502,123
cartel_395_VUNS-ng.png,512,128,L,10,5,118,123
cartel_395_VUNS-ng.png,512,128,L,138,5,246,123
cartel_395_VUNS-ng.png,512,128,L,266,5,374,123
cartel_395_VUNS-ng.png,512,128,L,394,5,502,123
cartel_396_8UK6HPNWP6-c.png,1280,128,N,10,5,118,123
cartel_396_8UK6HPNWP6-c.png,1280,128,L,138,5,246,123
cartel_396_8UK6HPNWP6-c.png,1280,128,L,266,5,374,123
cartel_396_8UK6HPNWP6-c.png,1280,128,N,394,5,502,123
cartel_396_8UK6HPNWP6-c.png,1280,128,L,522,5,630,123
cartel_396_8UK6HPNWP6-c.png,1280,128,L,650,5,758,123
cartel_396_8UK6HPNWP6-c.png,1280,128,L,778,5,886,123
cartel_396_8UK6HPNWP6-c.png,1280,128,L,906,5,1014,123
cartel_396_8UK6HPNWP6-c.png,1280,128,L,1034,5,1142,123
cartel_396_8UK6HPNWP6-c.png,1280,128,N,1162,5,1270,123
cartel_397_O3-c.png,256,128,L,10,5,118,123
cartel_397_O3-c.png,256,128,N,138,5,246,123
cartel_397_O3-ng.png,256,128,L,10,5,118,123
cartel_397_O3-ng.png,256,128,N,138,5,246,123
cartel_398_ADI-ng.png,384,128,L,10,5,118,123
cartel_398_ADI-ng.png,384,128,L,138,5,246,123
cartel_398_ADI-ng.png,384,128,L,266,5,374,123
cartel_398_ADI-nsp.png,384,128,L,10,5,118,123
cartel_398_ADI-nsp.png,384,128,L,138,5,246,123
cartel_398_ADI-nsp.png,384,128,L,266,5,374,123
cartel_399_BHTY-ng.png,512,128,L,10,5,118,123
cartel_399_BHTY-ng.png,512,128,L,138,5,246,123
cartel_399_BHTY-ng.png,512,128,L,266,5,374,123
cartel_399_BHTY-ng.png,512,128,L,394,5,502,123
cartel_399_BHTY-nsp.png,512,128,L,10,5,118,123
cartel_399_BHTY-nsp.png,512,128,L,138,5,246,123
cartel_399_BHTY-nsp.png,512,128,L,266,5,374,123
cartel_399_BHTY-nsp.png,512,128,L,394,5,502,123
cartel_400_3Y-ng.png,256,128,N,10,5,118,123
cartel_400_3Y-ng.png,256,128,L,138,5,246,123
cartel_402_PQSEFFFA-c.png,1024,128,L,10,5,118,123
cartel_402_PQSEFFFA-c.png,1024,128,L,138,5,246,123
cartel_402_PQSEFFFA-c.png,1024,128,L,266,5,374,123
cartel_402_PQSEFFFA-c.png,1024,128,L,394,5,502,123
cartel_402_PQSEFFFA-c.png,1024,128,L,522,5,630,123
cartel_402_PQSEFFFA-c.png,1024,128,L,650,5,758,123
cartel_402_PQSEFFFA-c.png,1024,128,L,778,5,886,123
cartel_402_PQSEFFFA-c.png,1024,128,L,906,5,1014,123
cartel_402_PQSEFFFA-ng.png,1024,128,L,10,5,118,123
cartel_402_PQSEFFFA-ng.png,1024,128,L,138,5,246,123
cartel_402_PQSEFFFA-ng.png,1024,128,L,266,5,374,123
cartel_402_PQSEFFFA-ng.png,1024,128,L,394,5,502,123
cartel_402_PQSEFFFA-ng.png,1024,128,L,522,5,630,123
cartel_402_PQSEFFFA-ng.png,1024,128,L,650,5,758,123
cartel_402_PQSEFFFA-ng.png,1024,128,L,778,5,886,123
cartel_402_PQSEFFFA-ng.png,1024,128,L,906,5,1014,123
cartel_402_PQSEFFFA-nsp.png,1024,128,L,10,5,118,123
cartel_402_PQSEFFFA-nsp.png,1024,128,L,138,5,246,123
cartel_402_PQSEFFFA-nsp.png,1024,128,L,266,5,374,123
cartel_402_PQSEFFFA-nsp.png,1024,128,L,394,5,502,123
cartel_402_PQSEFFFA-nsp.png,1024,128,L,522,5,630,123
cartel_402_PQSEFFFA-nsp.png,1024,128,L,650,5,758,123
cartel_402_PQSEFFFA-nsp.png,1024,128,L,778,5,886,123
cartel_402_PQSEFFFA-nsp.png,1024,128,L,906,5,1014,123
cartel_403_O3E4NLY-c.png,896,128,L,10,5,118,123
cartel_403_O3E4NLY-c.png,896,128,N,138,5,246,123
cartel_403_O3E4NLY-c.png,896,128,L,266,5,374,123
cartel_403_O3E4NLY-c.png,896,128,N,394,5,502,123
cartel_403_O3E4NLY-c.png,896,128,L,522,5,630,123
cartel_403_O3E4NLY-c.png,896,128,L,650,5,758,123
cartel_403_O3E4NLY-c.png,896,128,L,778,5,886,123
cartel_404_RFGJZNI-ng.png,896,128,L,10,5,118,123
cartel_404_RFGJZNI-ng.png,896,128,L,138,5,246,123
cartel_404_RFGJZNI-ng.png,896,128,L,266,5,374,123
cartel_404_RFGJZNI-ng.png,896,128,L,394,5,502,123
cartel_404_RFGJZNI-ng.png,896,128,L,522,5,630,123
cartel_404_RFGJZNI-ng.png,896,128,L,650,5,758,123
cartel_404_RFGJZNI-ng.png,896,128,L,778,5,886,123
cartel_404_RFGJZNI-nsp.png,896,128,L,10,5,118,123
cartel_404_RFGJZNI-nsp.png,896,128,L,138,5,246,123
cartel_404_RFGJZNI-nsp.png,896,128,L,266,5,374,123
cartel_404_RFGJZNI-nsp.png,896,128,L,394,5,502,123
cartel_404_RFGJZNI-nsp.png,896,128,L,522,5,630,123
cartel_404_RFGJZNI-nsp.png,896,128,L,650,5,758,123
cartel_404_RFGJZNI-nsp.png,896,128,L,778,5,886,123
cartel_405_4ZNJOJ-c.png,768,128,N,10,5,118,123
cartel_405_4ZNJOJ-c.png,768,128,L,138,5,246,123
cartel_405_4ZNJOJ-c.png,768,128,L,266,5,374,123
cartel_405_4ZNJOJ-c.png,768,128,L,394,5,502,123
cartel_405_4ZNJOJ-c.png,768,128,L,522,5,630,123
cartel_405_4ZNJOJ-c.png,768,128,L,650,5,758,123
cartel_405_4ZNJOJ-nsp.png,768,128,N,10,5,118,123
cartel_405_4ZNJOJ-nsp.png,768,128,L,138,5,246,123
cartel_405_4ZNJOJ-nsp.png,768,128,L,266,5,374,123
cartel_405_4ZNJOJ-nsp.png,768,128,L,394,5,502,123
cartel_405_4ZNJOJ-nsp.png,768,128,L,522,5,630,123
cartel_405_4ZNJOJ-nsp.png,768,128,L,650,5,758,123
cartel_406_VQCVAWMB-c.png,1024,128,L,10,5,118,123
cartel_406_VQCVAWMB-c.png,1024,128,L,138,5,246,123
cartel_406_VQCVAWMB-c.png,1024,128,L,266,5,374,123
cartel_406_VQCVAWMB-c.png,1024,128,L,394,5,502,123
cartel_406_VQCVAWMB-c.png,1024,128,L,522,5,630,123
cartel_406_VQCVAWMB-c.png,1024,128,L,650,5,758,123
cartel_406_VQCVAWMB-c.png,1024,128,L,778,5,886,123
cartel_406_VQCVAWMB-c.png,1024,128,L,906,5,1014,123
cartel_406_VQCVAWMB-nsp.png,1024,128,L,10,5,118,123
cartel_406_VQCVAWMB-nsp.png,1024,128,L,138,5,246,123
cartel_406_VQCVAWMB-nsp.png,1024,128,L,266,5,374,123
cartel_406_VQCVAWMB-nsp.png,1024,128,L,394,5,502,123
cartel_406_VQCVAWMB-nsp.png,1024,128,L,522,5,630,123
cartel_406_VQCVAWMB-nsp.png,1024,128,L,650,5,758,123
cartel_406_VQCVAWMB-nsp.png,1024,128,L,778,5,886,123
cartel_406_VQCVAWMB-nsp.png,1024,128,L,906,5,1014,123
cartel_408_7EHB1Q-c.png,768,128,N,10,5,118,123
cartel_408_7EHB1Q-c.png,768,128,L,138,5,246,123
cartel_408_7EHB1Q-c.png,768,128,L,266,5,374,123
cartel_408_7EHB1Q-c.png,768,128,L,394,5,502,123
cartel_408_7EHB1Q-c.png,768,128,N,522,5,630,123
cartel_408_7EHB1Q-c.png,768,128,L,650,5,758,123
cartel_408_7EHB1Q-nsp.png,768,128,N,10,5,118,123
cartel_408_7EHB1Q-nsp.png,768,128,L,138,5,246,123
cartel_408_7EHB1Q-nsp.png,768,128,L,266,5,374,123
cartel_408_7EHB1Q-nsp.png,768,128,L,394,5,502,123
cartel_408_7EHB1Q-nsp.png,768,128,N,522,5,630,123
cartel_408_7EHB1Q-nsp.png,768,128,L,650,5,758,123
cartel_409_WI-nsp.png,256,128,L,10,5,118,123
cartel_409_WI-nsp.png,256,128,L,138,5,246,123
cartel_410_INKI-c.png,512,128,L,10,5,118,123
cartel_410_INKI-c.png,512,128,L,138,5,246,123
cartel_410_INKI-c.png,512,128,L,266,5,374,123
cartel_410_INKI-c.png,512,128,L,394,5,502,123
cartel_410_INKI-ng.png,512,128,L,10,5,118,123
cartel_410_INKI-ng.png,512,128,L,138,5,246,123
cartel_410_INKI-ng.png,512,128,L,266,5,374,123
cartel_410_INKI-ng.png,512,128,L,394,5,502,123
cartel_410_INKI-nsp.png,512,128,L,10,5,118,123
cartel_410_INKI-nsp.png,512,128,L,138,5,246,123
cartel_410_INKI-nsp.png,512,128,L,266,5,374,123
cartel_410_INKI-nsp.png,512,128,L,394,5,502,123
cartel_411_TF08-c.png,512,128,L,10,5,118,123
cartel_411_TF08-c.png,512,128,L,138,5,246,123
cartel_411_TF08-c.png,512,128,N,266,5,374,123
cartel_411_TF08-c.png,512,128,N,394,5,502,123
cartel_411_TF08-ng.png,512,128,L,10,5,118,123
cartel_411_TF08-ng.png,512,128,L,138,5,246,123
cartel_411_TF08-ng.png,512,128,N,266,5,374,123
cartel_411_TF08-ng.png,512,128,N,394,5,502,123
cartel_411_TF08-nsp.png,512,128,L,10,5,118,123
cartel_411_TF08-nsp.png,512,128,L,138,5,246,123
cartel_411_TF08-nsp.png,512,128,N,266,5,374,123
cartel_411_TF08-nsp.png,512,128,N,394,5,502,123
cartel_412_MXKTXRXBFR-c.png,1280,128,L,10,5,118,123
cartel_412_MXKTXRXBFR-c.png,1280,128,L,138,5,246,123
cartel_412_MXKTXRXBFR-c.png,1280,128,L,266,5,374,123
cartel_412_MXKTXRXBFR-c.png,1280,128,L,394,5,502,123
cartel_412_MXKTXRXBFR-c.png,1280,128,L,522,5,630,123
cartel_412_MXKTXRXBFR-c.png,1280,128,L,650,5,758,123
cartel_412_MXKTXRXBFR-c.png,1280,128,L,778,5,886,123
cartel_412_MXKTXRXBFR-c.png,1280,128,L,906,5,1014,123
cartel_412_MXKTXRXBFR-c.png,1280,128,L,1034,5,1142,123
cartel_412_MXKTXRXBFR-c.png,1280,128,L,1162,5,1270,123
cartel_412_MXKTXRXBFR-nsp.png,1280,128,L,10,5,118,123
cartel_412_MXKTXRXBFR-nsp.png,1280,128,L,138,5,246,123
cartel_412_MXKTXRXBFR-nsp.png,1280,128,L,266,5,374,123
cartel_412_MXKTXRXBFR-nsp.png,1280,128,L,394,5,502,123
cartel_412_MXKTXRXBFR-nsp.png,1280,128,L,522,5,630,123
cartel_412_MXKTXRXBFR-nsp.png,1280,128,L,650,5,758,123
cartel_412_MXKTXRXBFR-nsp.png,1280,128,L,778,5,886,123
cartel_412_MXKTXRXBFR-nsp.png,1280,128,L,906,5,1014,123
cartel_412_MXKTXRXBFR-nsp.png,1280,128,L,1034,5,1142,123
cartel_412_MXKTXRXBFR-nsp.png,1280,128,L,1162,5,1270,123
cartel_413_1VXOGUDQ-c.png,1024,128,N,10,5,118,123
cartel_413_1VXOGUDQ-c.png,1024,128,L,138,5,246,123
cartel_413_1VXOGUDQ-c.png,1024,128,L,266,5,374,123
cartel_413_1VXOGUDQ-c.png,1024,128,L,394,5,502,123
cartel_413_1VXOGUDQ-c.png,1024,128,L,522,5,630,123
cartel_413_1VXOGUDQ-c.png,1024,128,L,650,5,758,123
cartel_413_1VXOGUDQ-c.png,1024,128,L,778,5,886,123
cartel_413_1VXOGUDQ-c.png,1024,128,L,906,5,1014,123
cartel_413_1VXOGUDQ-ng.png,1024,128,N,10,5,118,123
cartel_413_1VXOGUDQ-ng.png,1024,128,L,138,5,246,123
cartel_413_1VXOGUDQ-ng.png,1024,128,L,266,5,374,123
cartel_413_1VXOGUDQ-ng.png,1024,128,L,394,5,502,123
cartel_413_1VXOGUDQ-ng.png,1024,128,L,522,5,630,123
cartel_413_1VXOGUDQ-ng.png,1024,128,L,650,5,758,123
cartel_413_1VXOGUDQ-ng.png,1024,128,L,778,5,886,123
cartel_413_1VXOGUDQ-ng.png,1024,128,L,906,5,1014,123
cartel_413_1VXOGUDQ-nsp.png,1024,128,N,10,5,118,123
cartel_413_1VXOGUDQ-nsp.png,1024,128,L,138,5,246,123
cartel_413_1VXOGUDQ-nsp.png,1024,128,L,266,5,374,123
cartel_413_1VXOGUDQ-nsp.png,1024,128,L,394,5,502,123
cartel_413_1VXOGUDQ-nsp.png,1024,128,L,522,5,630,123
cartel_413_1VXOGUDQ-nsp.png,1024,128,L,650,5,758,123
cartel_413_1VXOGUDQ-nsp.png,1024,128,L,778,5,886,123
cartel_413_1VXOGUDQ-nsp.png,1024,128,L,906,5,1014,123
cartel_415_N09KNICY-c.png,1024,128,L,10,5,118,123
cartel_415_N09KNICY-c.png,1024,128,N,138,5,246,123
cartel_415_N09KNICY-c.png,1024,128,N,266,5,374,123
cartel_415_N09KNICY-c.png,1024,128,L,394,5,502,123
cartel_415_N09KNICY-c.png,1024,128,L,522,5,630,123
cartel_415_N09KNICY-c.png,1024,128,L,650,5,758,123
cartel_415_N09KNICY-c.png,1024,128,L,778,5,886,123
cartel_415_N09KNICY-c.png,1024,128,L,906,5,1014,123
cartel_415_N09KNICY-nsp.png,1024,128,L,10,5,118,123
cartel_415_N09KNICY-nsp.png,1024,128,N,138,5,246,123
cartel_415_N09KNICY-nsp.png,1024,128,N,266,5,374,123
cartel_415_N09KNICY-nsp.png,1024,128,L,394,5,502,123
cartel_415_N09KNICY-nsp.png,1024,128,L,522,5,630,123
cartel_415_N09KNICY-nsp.png,1024,128,L,650,5,758,123
cartel_415_N09KNICY-nsp.png,1024,128,L,778,5,886,123
cartel_415_N09KNICY-nsp.png,1024,128,L,906,5,1014,123
cartel_416_6Z91T-c.png,640,128,N,10,5,118,123
cartel_416_6Z91T-c.png,640,128,L,138,5,246,123
cartel_416_6Z91T-c.png,640,128,N,266,5,374,123
cartel_416_6Z91T-c.png,640,128,N,394,5,502,123
cartel_416_6Z91T-c.png,640,128,L,522,5,630,123
cartel_417_J6M53IJ5Y0-c.png,1280,128,L,10,5,118,123
cartel_417_J6M53IJ5Y0-c.png,1280,128,N,138,5,246,123
cartel_417_J6M53IJ5Y0-c.png,1280,128,L,266,5,374,123
cartel_417_J6M53IJ5Y0-c.png,1280,128,N,394,5,502,123
cartel_417_J6M53IJ5Y0-c.png,1280,128,N,522,5,630,123
cartel_417_J6M53IJ5Y0-c.png,1280,128,L,650,5,758,123
cartel_417_J6M53IJ5Y0-c.png,1280,128,L,778,5,886,123
cartel_417_J6M53IJ5Y0-c.png,1280,128,N,906,5,1014,123
cartel_417_J6M53IJ5Y0-c.png,1280,128,L,1034,5,1142,123
cartel_417_J6M53IJ5Y0-c.png,1280,128,N,1162,5,1270,123
cartel_417_J6M53IJ5Y0-ng.png,1280,128,L,10,5,118,123
cartel_417_J6M53IJ5Y0-ng.png,1280,128,N,138,5,246,123
cartel_417_J6M53IJ5Y0-ng.png,1280,128,L,266,5,374,123
cartel_417_J6M53IJ5Y0-ng.png,1280,128,N,394,5,502,123
cartel_417_J6M53IJ5Y0-ng.png,1280,128,N,522,5,630,123
cartel_417_J6M53IJ5Y0-ng.png,1280,128,L,650,5,758,123
cartel_417_J6M53IJ5Y0-ng.png,1280,128,L,778,5,886,123
cartel_417_J6M53IJ5Y0-ng.png,1280,128,N,906,5,1014,123
cartel_417_J6M53IJ5Y0-ng.png,1280,128,L,1034,5,1142,123
cartel_417_J6M53IJ5Y0-ng.png,1280,128,N,1162,5,1270,123
cartel_418_BXTHKO-ng.png,768,128,L,10,5,118,123
cartel_418_BXTHKO-ng.png,768,128,L,138,5,246,123
cartel_418_BXTHKO-ng.png,768,128,L,266,5,374,123
cartel_418_BXTHKO-ng.png,768,128,L,394,5,502,123
cartel_418_BXTHKO-ng.png,768,128,L,522,5,630,123
cartel_418_BXTHKO-ng.png,768,128,L,650,5,758,123
cartel_418_BXTHKO-nsp.png,768,128,L,10,5,118,123
cartel_418_BXTHKO-nsp.png,768,128,L,138,5,246,123
cartel_418_BXTHKO-nsp.png,768,128,L,266,5,374,123
cartel_418_BXTHKO-nsp.png,768,128,L,394,5,502,123
cartel_418_BXTHKO-nsp.png,768,128,L,522,5,630,123
cartel_418_BXTHKO-nsp.png,768,128,L,650,5,758,123
cartel_419_X3YHOY37D9-c.png,1280,128,L,10,5,118,123
cartel_419_X3YHOY37D9-c.png,1280,128,N,138,5,246,123
cartel_419_X3YHOY37D9-c.png,1280,128,L,266,5,374,123
cartel_419_X3YHOY37D9-c.png,1280,128,L,394,5,502,123
cartel_419_X3YHOY37D9-c.png,1280,128,L,522,5,630,123
cartel_419_X3YHOY37D9-c.png,1280,128,L,650,5,758,123
cartel_419_X3YHOY37D9-c.png,1280,128,N,778,5,886,123
cartel_419_X3YHOY37D9-c.png,1280,128,N,906,5,1014,123
cartel_419_X3YHOY37D9-c.png,1280,128,L,1034,5,1142,123
cartel_419_X3YHOY37D9-c.png,1280,128,N,1162,5,1270,123
cartel_419_X3YHOY37D9-nsp.png,1280,128,L,10,5,118,123
cartel_419_X3YHOY37D9-nsp.png,1280,128,N,138,5,246,123
cartel_419_X3YHOY37D9-nsp.png,1280,128,L,266,5,374,123
cartel_419_X3YHOY37D9-nsp.png,1280,128,L,394,5,502,123
cartel_419_X3YHOY37D9-nsp.png,1280,128,L,522,5,630,123
cartel_419_X3YHOY37D9-nsp.png,1280,128,L,650,5,758,123
cartel_419_X3YHOY37D9-nsp.png,1280,128,N,778,5,886,123
cartel_419_X3YHOY37D9-nsp.png,1280,128,N,906,5,1014,123
cartel_419_X3YHOY37D9-nsp.png,1280,128,L,1034,5,1142,123
cartel_419_X3YHOY37D9-nsp.png,1280,128,N,1162,5,1270,123
cartel_420_JNMX3TGOE-ng.png,1152,128,L,10,5,118,123
cartel_420_JNMX3TGOE-ng.png,1152,128,L,138,5,246,123
cartel_420_JNMX3TGOE-ng.png,1152,128,L,266,5,374,123
cartel_420_JNMX3TGOE-ng.png,1152,128,L,394,5,502,123
cartel_420_JNMX3TGOE-ng.png,1152,128,N,522,5,630,123
cartel_420_JNMX3TGOE-ng.png,1152,128,L,650,5,758,123
cartel_420_JNMX3TGOE-ng.png,1152,128,L,778,5,886,123
cartel_420_JNMX3TGOE-ng.png,1152,128,L,906,5,1014,123
cartel_420_JNMX3TGOE-ng.png,1152,128,L,1034,5,1142,123
cartel_420_JNMX3TGOE-nsp.png,1152,128,L,10,5,118,123
cartel_420_JNMX3TGOE-nsp.png,1152,128,L,138,5,246,123
cartel_420_JNMX3TGOE-nsp.png,1152,128,L,266,5,374,123
cartel_420_JNMX3TGOE-nsp.png,1152,128,L,394,5,502,123
cartel_420_JNMX3TGOE-nsp.png,1152,128,N,522,5,630,123
cartel_420_JNMX3TGOE-nsp.png,1152,128,L,650,5,758,123
cartel_420_JNMX3TGOE-nsp.png,1152,128,L,778,5,886,123
cartel_420_JNMX3TGOE-nsp.png,1152,128,L,906,5,1014,123
cartel_420_JNMX3TGOE-nsp.png,1152,128,L,1034,5,1142,123
cartel_421_F7-ng.png,256,128,L,10,5,118,123
cartel_421_F7-ng.png,256,128,N,138,5,246,123
cartel_422_R7M3D-nsp.png,640,128,L,10,5,118,123
cartel_422_R7M3D-nsp.png,640,128,N,138,5,246,123
